id,team_fifa_api_id,team_api_id,date,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribbling,buildUpPlayDribblingClass,buildUpPlayPassing
787,169,9905,2014-09-19 00:00:00,67,Fast,54.0,Normal,57
788,169,9905,2015-09-10 00:00:00,60,Balanced,43.0,Normal,53
789,573,9864,2010-02-22 00:00:00,60,Balanced,,Little,55
790,573,9864,2011-02-22 00:00:00,58,Balanced,,Little,54
791,573,9864,2012-02-22 00:00:00,41,Balanced,,Little,36
792,573,9864,2013-09-20 00:00:00,45,Balanced,,Little,36
793,573,9864,2014-09-19 00:00:00,45,Balanced,42.0,Normal,36
794,573,9864,2015-09-10 00:00:00,42,Balanced,51.0,Normal,36
795,453,8661,2010-02-22 00:00:00,40,Balanced,,Little,40
796,453,8661,2011-02-22 00:00:00,53,Balanced,,Little,52
797,453,8661,2012-02-22 00:00:00,58,Balanced,,Little,57
798,453,8661,2013-09-20 00:00:00,62,Balanced,,Little,57
799,453,8661,2014-09-19 00:00:00,62,Balanced,53.0,Normal,57
800,453,8661,2015-09-10 00:00:00,62,Balanced,53.0,Normal,57
801,10,8456,2010-02-22 00:00:00,70,Fast,,Little,60
802,10,8456,2011-02-22 00:00:00,70,Fast,,Little,60
803,10,8456,2012-02-22 00:00:00,45,Balanced,,Little,55
804,10,8456,2013-09-20 00:00:00,36,Balanced,,Little,34
805,10,8456,2014-09-19 00:00:00,59,Balanced,35.0,Normal,29
806,10,8456,2015-09-10 00:00:00,59,Balanced,35.0,Normal,29
807,11,10260,2010-02-22 00:00:00,70,Fast,,Little,45
808,11,10260,2011-02-22 00:00:00,65,Balanced,,Little,40
809,11,10260,2012-02-22 00:00:00,46,Balanced,,Little,54
810,11,10260,2013-09-20 00:00:00,46,Balanced,,Little,38
811,11,10260,2014-09-19 00:00:00,46,Balanced,34.0,Normal,54
812,11,10260,2015-09-10 00:00:00,38,Balanced,42.0,Normal,44
813,1893,10212,2010-02-22 00:00:00,30,Slow,,Little,30
814,1893,10212,2011-02-22 00:00:00,30,Slow,,Little,30
815,1893,10212,2012-02-22 00:00:00,38,Balanced,,Little,44
816,1893,10212,2013-09-20 00:00:00,38,Balanced,,Little,44
817,1893,10212,2014-09-19 00:00:00,67,Fast,49.0,Normal,66
818,1893,10212,2015-09-10 00:00:00,61,Balanced,49.0,Normal,66
819,219,8592,2010-02-22 00:00:00,55,Balanced,,Little,45
820,219,8592,2011-02-22 00:00:00,65,Balanced,,Little,35
821,219,8592,2012-02-22 00:00:00,48,Balanced,,Little,50
822,219,8592,2013-09-20 00:00:00,48,Balanced,,Little,50
823,219,8592,2014-09-19 00:00:00,51,Balanced,62.0,Normal,50
824,219,8592,2015-09-10 00:00:00,51,Balanced,77.0,Lots,41
825,68,8550,2010-02-22 00:00:00,50,Balanced,,Little,30
826,68,8550,2011-02-22 00:00:00,65,Balanced,,Little,65
827,68,8550,2012-02-22 00:00:00,50,Balanced,,Little,49
828,68,8550,2014-09-19 00:00:00,55,Balanced,42.0,Normal,49
829,68,8550,2015-09-10 00:00:00,55,Balanced,48.0,Normal,49
830,12,8549,2010-02-22 00:00:00,70,Fast,,Little,70
831,12,8549,2011-02-22 00:00:00,66,Balanced,,Little,51
832,12,8549,2012-02-22 00:00:00,60,Balanced,,Little,72
833,12,8549,2013-09-20 00:00:00,60,Balanced,,Little,40
834,12,8549,2014-09-19 00:00:00,60,Balanced,28.0,Little,56
835,12,8549,2015-09-10 00:00:00,60,Balanced,32.0,Little,46
836,69,9829,2010-02-22 00:00:00,35,Balanced,,Little,55
837,69,9829,2011-02-22 00:00:00,65,Balanced,,Little,50
838,69,9829,2012-02-22 00:00:00,52,Balanced,,Little,48
839,69,9829,2013-09-20 00:00:00,52,Balanced,,Little,48
840,69,9829,2014-09-19 00:00:00,52,Balanced,68.0,Lots,48
841,69,9829,2015-09-10 00:00:00,52,Balanced,42.0,Normal,43
842,1747,9998,2012-02-22 00:00:00,50,Balanced,,Little,50
843,1747,9998,2013-09-20 00:00:00,50,Balanced,,Little,50
844,1747,9998,2014-09-19 00:00:00,55,Balanced,50.0,Normal,55
845,70,10249,2010-02-22 00:00:00,35,Balanced,,Little,35
846,70,10249,2011-02-22 00:00:00,50,Balanced,,Little,50
847,70,10249,2012-02-22 00:00:00,52,Balanced,,Little,47
848,70,10249,2013-09-20 00:00:00,52,Balanced,,Little,47
849,70,10249,2014-09-19 00:00:00,52,Balanced,58.0,Normal,47
850,70,10249,2015-09-10 00:00:00,54,Balanced,43.0,Normal,65
851,1900,8348,2013-09-20 00:00:00,38,Balanced,,Little,43
852,1900,8348,2015-09-10 00:00:00,38,Balanced,58.0,Normal,43
853,83,9927,2010-02-22 00:00:00,70,Fast,,Little,70
854,83,9927,2011-02-22 00:00:00,48,Balanced,,Little,49
855,83,9927,2012-02-22 00:00:00,70,Fast,,Little,55
856,83,9927,2013-09-20 00:00:00,67,Fast,,Little,54
857,83,9927,2014-09-19 00:00:00,70,Fast,47.0,Normal,55
858,83,9927,2015-09-10 00:00:00,64,Balanced,46.0,Normal,55
859,111560,274581,2015-09-10 00:00:00,50,Balanced,50.0,Normal,50
860,111560,9996,2015-09-10 00:00:00,50,Balanced,50.0,Normal,50
861,111560,9996,2015-09-10 00:00:00,50,Balanced,50.0,Normal,50
862,1904,9761,2010-02-22 00:00:00,30,Slow,,Little,35
863,1904,9761,2011-02-22 00:00:00,33,Slow,,Little,44
864,1904,9761,2012-02-22 00:00:00,40,Balanced,,Little,48
865,1904,9761,2013-09-20 00:00:00,58,Balanced,,Little,53
866,1904,9761,2014-09-19 00:00:00,46,Balanced,44.0,Normal,54
867,1904,9761,2015-09-10 00:00:00,45,Balanced,49.0,Normal,59
868,1891,10214,2010-02-22 00:00:00,45,Balanced,,Little,30
869,1891,10214,2011-02-22 00:00:00,47,Balanced,,Little,30
870,1891,10214,2012-02-22 00:00:00,41,Balanced,,Little,43
871,1891,10214,2013-09-20 00:00:00,41,Balanced,,Little,43
872,1891,10214,2014-09-19 00:00:00,41,Balanced,59.0,Normal,43
873,1891,10214,2015-09-10 00:00:00,65,Balanced,59.0,Normal,43
874,1823,8481,2010-02-22 00:00:00,65,Balanced,,Little,40
875,1823,8481,2011-02-22 00:00:00,35,Balanced,,Little,35
876,1823,8481,2012-02-22 00:00:00,49,Balanced,,Little,49
877,1823,8481,2013-09-20 00:00:00,49,Balanced,,Little,49
878,1823,8481,2014-09-19 00:00:00,49,Balanced,48.0,Normal,49
879,1823,8481,2015-09-10 00:00:00,49,Balanced,48.0,Normal,49
880,71,9830,2010-02-22 00:00:00,55,Balanced,,Little,35
881,71,9830,2011-02-22 00:00:00,50,Balanced,,Little,50
882,71,9830,2012-02-22 00:00:00,46,Balanced,,Little,51
883,71,9830,2013-09-20 00:00:00,46,Balanced,,Little,51
884,71,9830,2014-09-19 00:00:00,63,Balanced,53.0,Normal,48
885,71,9830,2015-09-10 00:00:00,63,Balanced,70.0,Lots,56
886,100737,9809,2010-02-22 00:00:00,30,Slow,,Little,30
887,100737,9809,2011-02-22 00:00:00,50,Balanced,,Little,65
888,1910,8464,2010-02-22 00:00:00,32,Slow,,Little,30
889,1910,8464,2011-02-22 00:00:00,47,Balanced,,Little,46
890,1910,8464,2012-02-22 00:00:00,46,Balanced,,Little,38
891,1910,8464,2013-09-20 00:00:00,46,Balanced,,Little,41
892,1910,8464,2014-09-19 00:00:00,49,Balanced,42.0,Normal,59
893,13,10261,2010-02-22 00:00:00,70,Fast,,Little,60
894,13,10261,2011-02-22 00:00:00,55,Balanced,,Little,50
895,13,10261,2012-02-22 00:00:00,54,Balanced,,Little,54
896,13,10261,2013-09-20 00:00:00,58,Balanced,,Little,72
897,13,10261,2014-09-19 00:00:00,54,Balanced,33.0,Little,47
898,13,10261,2015-09-10 00:00:00,58,Balanced,45.0,Normal,49
899,72,9831,2010-02-22 00:00:00,70,Fast,,Little,70
900,72,9831,2011-02-22 00:00:00,50,Balanced,,Little,50
901,72,9831,2012-02-22 00:00:00,48,Balanced,,Little,66
902,72,9831,2013-09-20 00:00:00,48,Balanced,,Little,66
903,72,9831,2014-09-19 00:00:00,48,Balanced,61.0,Normal,66
904,72,9831,2015-09-10 00:00:00,48,Balanced,55.0,Normal,53
905,1792,9850,2010-02-22 00:00:00,65,Balanced,,Little,70
906,1792,9850,2011-02-22 00:00:00,49,Balanced,,Little,52
907,1792,9850,2012-02-22 00:00:00,63,Balanced,,Little,61
908,1792,9850,2013-09-20 00:00:00,70,Fast,,Little,70
909,1792,9850,2014-09-19 00:00:00,45,Balanced,28.0,Little,64
910,1792,9850,2015-09-10 00:00:00,45,Balanced,38.0,Normal,55
911,112225,6269,2011-02-22 00:00:00,53,Balanced,,Little,35
912,112225,6269,2012-02-22 00:00:00,55,Balanced,,Little,50
913,112225,6269,2013-09-20 00:00:00,66,Balanced,,Little,62
914,112225,6269,2014-09-19 00:00:00,66,Balanced,57.0,Normal,56
915,171,8165,2010-02-22 00:00:00,45,Balanced,,Little,50
916,171,8165,2011-02-22 00:00:00,45,Balanced,,Little,50
917,171,8165,2012-02-22 00:00:00,44,Balanced,,Little,49
918,171,8165,2013-09-20 00:00:00,46,Balanced,,Little,49
919,171,8165,2014-09-19 00:00:00,46,Balanced,62.0,Normal,38
920,171,8165,2015-09-10 00:00:00,46,Balanced,58.0,Normal,49
921,477,8388,2010-02-22 00:00:00,55,Balanced,,Little,40
922,477,8388,2011-02-22 00:00:00,71,Fast,,Little,53
923,477,8388,2012-02-22 00:00:00,44,Balanced,,Little,45
924,477,8388,2013-09-20 00:00:00,44,Balanced,,Little,45
925,477,8388,2014-09-19 00:00:00,44,Balanced,48.0,Normal,45
926,477,8388,2015-09-10 00:00:00,44,Balanced,48.0,Normal,45
927,1564,8242,2010-02-22 00:00:00,30,Slow,,Little,45
928,111540,2033,2010-02-22 00:00:00,45,Balanced,,Little,55
929,111540,2033,2011-02-22 00:00:00,65,Balanced,,Little,55
930,111540,2033,2012-02-22 00:00:00,45,Balanced,,Little,40
931,111540,2033,2013-09-20 00:00:00,45,Balanced,,Little,52
932,111540,2033,2014-09-19 00:00:00,45,Balanced,62.0,Normal,40
933,682,8573,2014-09-19 00:00:00,52,Balanced,49.0,Normal,54
934,682,8573,2015-09-10 00:00:00,52,Balanced,49.0,Normal,54
935,479,8371,2010-02-22 00:00:00,35,Balanced,,Little,35
936,479,8371,2011-02-22 00:00:00,55,Balanced,,Little,54
937,479,8371,2012-02-22 00:00:00,34,Balanced,,Little,52
938,479,8371,2013-09-20 00:00:00,38,Balanced,,Little,52
939,479,8371,2014-09-19 00:00:00,38,Balanced,53.0,Normal,52
940,479,8371,2015-09-10 00:00:00,38,Balanced,53.0,Normal,52
941,100087,1773,2012-02-22 00:00:00,52,Balanced,,Little,50
942,100087,1773,2013-09-20 00:00:00,52,Balanced,,Little,50
943,100087,1773,2014-09-19 00:00:00,52,Balanced,51.0,Normal,50
944,1892,6403,2010-02-22 00:00:00,30,Slow,,Little,30
945,1892,6403,2011-02-22 00:00:00,50,Balanced,,Little,50
946,1892,6403,2012-02-22 00:00:00,38,Balanced,,Little,39
947,1892,6403,2013-09-20 00:00:00,50,Balanced,,Little,39
948,1892,6403,2014-09-19 00:00:00,38,Balanced,40.0,Normal,39
949,1892,6403,2015-09-10 00:00:00,63,Balanced,40.0,Normal,39
950,10030,8460,2010-02-22 00:00:00,70,Fast,,Little,49
951,10030,8460,2011-02-22 00:00:00,52,Balanced,,Little,48
952,10030,8460,2012-02-22 00:00:00,67,Fast,,Little,59
953,10030,8460,2013-09-20 00:00:00,67,Fast,,Little,59
954,10030,8460,2014-09-19 00:00:00,73,Fast,46.0,Normal,55
955,10030,8460,2015-09-10 00:00:00,67,Fast,46.0,Normal,62
956,1843,8540,2010-02-22 00:00:00,63,Balanced,,Little,50
957,1843,8540,2011-02-22 00:00:00,65,Balanced,,Little,35
958,1843,8540,2012-02-22 00:00:00,60,Balanced,,Little,40
959,1843,8540,2013-09-20 00:00:00,66,Balanced,,Little,37
960,1843,8540,2014-09-19 00:00:00,66,Balanced,55.0,Normal,37
961,1843,8540,2015-09-10 00:00:00,66,Balanced,66.0,Normal,36
962,73,9847,2010-02-22 00:00:00,50,Balanced,,Little,65
963,73,9847,2011-02-22 00:00:00,35,Balanced,,Little,35
964,73,9847,2012-02-22 00:00:00,49,Balanced,,Little,41
965,73,9847,2013-09-20 00:00:00,49,Balanced,,Little,41
966,73,9847,2014-09-19 00:00:00,49,Balanced,70.0,Lots,55
967,73,9847,2015-09-10 00:00:00,49,Balanced,47.0,Normal,34
968,50,10167,2010-02-22 00:00:00,30,Slow,,Little,30
969,50,10167,2011-02-22 00:00:00,50,Balanced,,Little,30
970,50,10167,2012-02-22 00:00:00,45,Balanced,,Little,35
971,50,10167,2013-09-20 00:00:00,48,Balanced,,Little,33
972,50,10167,2014-09-19 00:00:00,48,Balanced,71.0,Lots,33
973,50,10167,2015-09-10 00:00:00,48,Balanced,66.0,Normal,33
974,1754,8426,2014-09-19 00:00:00,48,Balanced,50.0,Normal,37
975,1754,8426,2015-09-10 00:00:00,48,Balanced,48.0,Normal,47
976,1914,6413,2013-09-20 00:00:00,47,Balanced,,Little,49
977,1914,6413,2014-09-19 00:00:00,57,Balanced,41.0,Normal,39
978,1914,6413,2015-09-10 00:00:00,45,Balanced,35.0,Normal,56
979,100741,6547,2015-09-10 00:00:00,54,Balanced,54.0,Normal,39
980,200,9878,2011-02-22 00:00:00,50,Balanced,,Little,60
981,200,9878,2012-02-22 00:00:00,65,Balanced,,Little,65
982,200,9878,2013-09-20 00:00:00,55,Balanced,,Little,40
983,200,9878,2014-09-19 00:00:00,64,Balanced,52.0,Normal,36
984,200,9878,2015-09-10 00:00:00,64,Balanced,31.0,Little,53
985,111086,8028,2010-02-22 00:00:00,30,Slow,,Little,45
986,111086,8028,2013-09-20 00:00:00,30,Slow,,Little,46
987,111086,8028,2014-09-19 00:00:00,64,Balanced,52.0,Normal,67
988,111086,8028,2015-09-10 00:00:00,64,Balanced,52.0,Normal,67
989,111087,8033,2012-02-22 00:00:00,54,Balanced,,Little,51
990,111087,8033,2013-09-20 00:00:00,54,Balanced,,Little,51
991,111087,8033,2014-09-19 00:00:00,72,Fast,55.0,Normal,66
992,111087,8033,2015-09-10 00:00:00,68,Fast,55.0,Normal,66
993,110746,8023,2013-09-20 00:00:00,67,Fast,,Little,54
994,110746,8023,2014-09-19 00:00:00,50,Balanced,48.0,Normal,36
995,110746,8023,2015-09-10 00:00:00,50,Balanced,33.0,Little,36
996,111429,8031,2010-02-22 00:00:00,30,Slow,,Little,50
997,111429,8031,2011-02-22 00:00:00,46,Balanced,,Little,38
998,1570,2183,2010-02-22 00:00:00,30,Slow,,Little,40
999,1570,2183,2011-02-22 00:00:00,33,Slow,,Little,47
1000,1570,2183,2012-02-22 00:00:00,34,Balanced,,Little,45
1001,1570,2183,2013-09-20 00:00:00,34,Balanced,,Little,45
1002,1790,8462,2010-02-22 00:00:00,70,Fast,,Little,70
1003,1790,8462,2011-02-22 00:00:00,36,Balanced,,Little,48
1004,1790,8462,2012-02-22 00:00:00,64,Balanced,,Little,59
1005,1790,8462,2013-09-20 00:00:00,68,Fast,,Little,62
1006,1790,8462,2014-09-19 00:00:00,59,Balanced,32.0,Little,57
1007,1790,8462,2015-09-10 00:00:00,59,Balanced,32.0,Little,57
1008,247,8640,2010-02-22 00:00:00,30,Slow,,Little,30
1009,247,8640,2011-02-22 00:00:00,63,Balanced,,Little,30
1010,247,8640,2012-02-22 00:00:00,33,Slow,,Little,42
1011,247,8640,2013-09-20 00:00:00,54,Balanced,,Little,45
1012,247,8640,2014-09-19 00:00:00,67,Fast,35.0,Normal,40
1013,247,8640,2015-09-10 00:00:00,67,Fast,43.0,Normal,43
1014,15,10172,2010-02-22 00:00:00,70,Fast,,Little,70
1015,15,10172,2011-02-22 00:00:00,51,Balanced,,Little,49
1016,15,10172,2012-02-22 00:00:00,57,Balanced,,Little,58
1017,15,10172,2013-09-20 00:00:00,58,Balanced,,Little,54
1018,15,10172,2014-09-19 00:00:00,52,Balanced,36.0,Normal,53
1019,15,10172,2015-09-10 00:00:00,30,Slow,39.0,Normal,61
1020,456,8696,2010-02-22 00:00:00,45,Balanced,,Little,55
1021,456,8696,2011-02-22 00:00:00,53,Balanced,,Little,56
1022,456,8696,2012-02-22 00:00:00,43,Balanced,,Little,44
1023,456,8696,2013-09-20 00:00:00,47,Balanced,,Little,44
1024,456,8696,2015-09-10 00:00:00,48,Balanced,52.0,Normal,47
1025,86,8548,2010-02-22 00:00:00,65,Balanced,,Little,50
1026,86,8548,2011-02-22 00:00:00,51,Balanced,,Little,33
1027,86,8548,2012-02-22 00:00:00,45,Balanced,,Little,45
1028,86,8548,2013-09-20 00:00:00,55,Balanced,,Little,45
1029,86,8548,2014-09-19 00:00:00,45,Balanced,49.0,Normal,45
1030,86,8548,2015-09-10 00:00:00,45,Balanced,53.0,Normal,55
1031,480,8370,2010-02-22 00:00:00,40,Balanced,,Little,30
1032,480,8370,2011-02-22 00:00:00,53,Balanced,,Little,55
1033,480,8370,2012-02-22 00:00:00,41,Balanced,,Little,44
1034,480,8370,2013-09-20 00:00:00,45,Balanced,,Little,44
1035,480,8370,2014-09-19 00:00:00,45,Balanced,52.0,Normal,44
1036,480,8370,2015-09-10 00:00:00,29,Slow,52.0,Normal,44
1037,1793,9798,2010-02-22 00:00:00,70,Fast,,Little,70
1038,1793,9798,2011-02-22 00:00:00,49,Balanced,,Little,36
1039,1793,9798,2012-02-22 00:00:00,49,Balanced,,Little,49
1040,1793,9798,2013-09-20 00:00:00,49,Balanced,,Little,61
1041,1793,9798,2014-09-19 00:00:00,44,Balanced,26.0,Little,72
1042,1793,9798,2015-09-10 00:00:00,44,Balanced,36.0,Normal,64
1043,449,8603,2010-02-22 00:00:00,45,Balanced,,Little,45
1044,449,8603,2011-02-22 00:00:00,37,Balanced,,Little,51
1045,449,8603,2012-02-22 00:00:00,55,Balanced,,Little,37
1046,449,8603,2013-09-20 00:00:00,59,Balanced,,Little,37
1047,449,8603,2014-09-19 00:00:00,59,Balanced,49.0,Normal,37
1048,449,8603,2015-09-10 00:00:00,59,Balanced,49.0,Normal,37
1049,243,8633,2010-02-22 00:00:00,55,Balanced,,Little,30
1050,243,8633,2011-02-22 00:00:00,54,Balanced,,Little,39
1051,243,8633,2012-02-22 00:00:00,45,Balanced,,Little,35
1052,243,8633,2013-09-20 00:00:00,50,Balanced,,Little,41
1053,243,8633,2014-09-19 00:00:00,50,Balanced,54.0,Normal,41
1054,243,8633,2015-09-10 00:00:00,50,Balanced,57.0,Normal,46
1055,457,8560,2010-02-22 00:00:00,40,Balanced,,Little,30
1056,457,8560,2011-02-22 00:00:00,54,Balanced,,Little,43
1057,457,8560,2012-02-22 00:00:00,24,Slow,,Little,36
1058,457,8560,2013-09-20 00:00:00,28,Slow,,Little,36
1059,457,8560,2014-09-19 00:00:00,35,Balanced,52.0,Normal,36
1060,457,8560,2015-09-10 00:00:00,60,Balanced,52.0,Normal,50
1061,571,8479,2010-02-22 00:00:00,50,Balanced,,Little,40
1062,571,8479,2011-02-22 00:00:00,45,Balanced,,Little,58
1063,571,8479,2012-02-22 00:00:00,41,Balanced,,Little,54
1064,571,8479,2013-09-20 00:00:00,41,Balanced,,Little,54
1065,571,8479,2014-09-19 00:00:00,41,Balanced,53.0,Normal,54
1066,571,8479,2015-09-10 00:00:00,37,Balanced,38.0,Normal,43
1067,203,8690,2010-02-22 00:00:00,55,Balanced,,Little,30
1068,203,8690,2011-02-22 00:00:00,55,Balanced,,Little,30
1069,203,8690,2012-02-22 00:00:00,50,Balanced,,Little,50
1070,203,8690,2013-09-20 00:00:00,52,Balanced,,Little,56
1071,203,8690,2014-09-19 00:00:00,52,Balanced,55.0,Normal,56
1072,379,9837,2011-02-22 00:00:00,35,Balanced,,Little,50
1073,379,9837,2012-02-22 00:00:00,61,Balanced,,Little,48
1074,379,9837,2013-09-20 00:00:00,61,Balanced,,Little,48
1075,379,9837,2014-09-19 00:00:00,48,Balanced,58.0,Normal,48
1076,379,9837,2015-09-10 00:00:00,48,Balanced,37.0,Normal,49
1077,74,9851,2010-02-22 00:00:00,50,Balanced,,Little,45
1078,74,9851,2011-02-22 00:00:00,65,Balanced,,Little,35
1079,74,9851,2012-02-22 00:00:00,64,Balanced,,Little,41
1080,74,9851,2013-09-20 00:00:00,64,Balanced,,Little,41
1081,74,9851,2014-09-19 00:00:00,64,Balanced,62.0,Normal,41
1082,74,9851,2015-09-10 00:00:00,64,Balanced,62.0,Normal,41
1083,744,7841,2010-02-22 00:00:00,30,Slow,,Little,30
1084,744,7841,2011-02-22 00:00:00,50,Balanced,,Little,50
1085,744,7841,2012-02-22 00:00:00,36,Balanced,,Little,38
1086,744,7841,2013-09-20 00:00:00,36,Balanced,,Little,38
1087,744,7841,2014-09-19 00:00:00,66,Balanced,47.0,Normal,44
1088,744,7841,2015-09-10 00:00:00,66,Balanced,47.0,Normal,44
1089,1905,10219,2010-02-22 00:00:00,30,Slow,,Little,50
1090,1905,10219,2012-02-22 00:00:00,47,Balanced,,Little,48
1091,1905,10219,2013-09-20 00:00:00,47,Balanced,,Little,48
1092,1905,10219,2014-09-19 00:00:00,57,Balanced,30.0,Little,55
1093,1838,8551,2010-02-22 00:00:00,35,Balanced,,Little,30
1094,1838,8551,2011-02-22 00:00:00,50,Balanced,,Little,50
1095,1838,8551,2012-02-22 00:00:00,45,Balanced,,Little,50
1096,1838,8551,2013-09-20 00:00:00,47,Balanced,,Little,48
1097,1838,8551,2014-09-19 00:00:00,47,Balanced,49.0,Normal,48
1098,1902,9803,2010-02-22 00:00:00,30,Slow,,Little,35
1099,1902,9803,2011-02-22 00:00:00,65,Balanced,,Little,51
1100,1902,9803,2012-02-22 00:00:00,55,Balanced,,Little,52
1101,1902,9803,2013-09-20 00:00:00,42,Balanced,,Little,44
1102,1902,9803,2014-09-19 00:00:00,43,Balanced,46.0,Normal,44
1103,546,9999,2010-02-22 00:00:00,65,Balanced,,Little,60
1104,52,8686,2010-02-22 00:00:00,70,Fast,,Little,30
1105,52,8686,2011-02-22 00:00:00,64,Balanced,,Little,30
1106,52,8686,2012-02-22 00:00:00,60,Balanced,,Little,40
1107,52,8686,2013-09-20 00:00:00,53,Balanced,,Little,55
1108,52,8686,2014-09-19 00:00:00,67,Fast,48.0,Normal,38
1109,52,8686,2015-09-10 00:00:00,68,Fast,27.0,Little,47
1110,631,8649,2013-09-20 00:00:00,35,Balanced,,Little,62
1111,631,8649,2014-09-19 00:00:00,34,Balanced,50.0,Normal,34
1112,631,8649,2015-09-10 00:00:00,45,Balanced,48.0,Normal,60
1113,874,1601,2010-02-22 00:00:00,30,Slow,,Little,40
1114,874,1601,2011-02-22 00:00:00,48,Balanced,,Little,51
1115,874,1601,2012-02-22 00:00:00,53,Balanced,,Little,55
1116,874,1601,2013-09-20 00:00:00,53,Balanced,,Little,55
1117,874,1601,2014-09-19 00:00:00,53,Balanced,48.0,Normal,38
1118,874,1601,2015-09-10 00:00:00,47,Balanced,48.0,Normal,38
1119,1819,9853,2010-02-22 00:00:00,65,Balanced,,Little,65
1120,1819,9853,2011-02-22 00:00:00,65,Balanced,,Little,35
1121,1819,9853,2012-02-22 00:00:00,49,Balanced,,Little,52
1122,1819,9853,2013-09-20 00:00:00,49,Balanced,,Little,52
1123,1819,9853,2014-09-19 00:00:00,58,Balanced,55.0,Normal,52
1124,1819,9853,2015-09-10 00:00:00,58,Balanced,55.0,Normal,52
1125,1837,9882,2010-02-22 00:00:00,60,Balanced,,Little,30
1126,1837,9882,2011-02-22 00:00:00,50,Balanced,,Little,65
1127,1837,9882,2012-02-22 00:00:00,35,Balanced,,Little,35
1128,1837,9882,2013-09-20 00:00:00,36,Balanced,,Little,38
1129,1837,9882,2014-09-19 00:00:00,36,Balanced,56.0,Normal,38
1130,1837,9882,2015-09-10 00:00:00,36,Balanced,56.0,Normal,38
1131,111974,7943,2010-02-22 00:00:00,30,Slow,,Little,30
1132,111974,7943,2011-02-22 00:00:00,50,Balanced,,Little,50
1133,111974,7943,2012-02-22 00:00:00,50,Balanced,,Little,50
1134,111974,7943,2013-09-20 00:00:00,57,Balanced,,Little,60
1135,111974,7943,2014-09-19 00:00:00,57,Balanced,71.0,Lots,60
1136,111974,7943,2015-09-10 00:00:00,57,Balanced,65.0,Normal,60
1137,58,7794,2010-02-22 00:00:00,40,Balanced,,Little,45
1138,58,7794,2012-02-22 00:00:00,50,Balanced,,Little,50
1139,58,7794,2013-09-20 00:00:00,50,Balanced,,Little,50
1140,58,7794,2014-09-19 00:00:00,67,Fast,61.0,Normal,43
1141,58,7794,2015-09-10 00:00:00,61,Balanced,61.0,Normal,52
1142,1913,10228,2010-02-22 00:00:00,35,Balanced,,Little,30
1143,1913,10228,2011-02-22 00:00:00,49,Balanced,,Little,48
1144,1913,10228,2012-02-22 00:00:00,67,Fast,,Little,53
1145,1913,10228,2013-09-20 00:00:00,47,Balanced,,Little,37
1146,1913,10228,2014-09-19 00:00:00,53,Balanced,48.0,Normal,46
1147,1913,10228,2015-09-10 00:00:00,54,Balanced,40.0,Normal,56
1148,34,10189,2010-02-22 00:00:00,65,Balanced,,Little,55
1149,34,10189,2011-02-22 00:00:00,63,Balanced,,Little,57
1150,34,10189,2012-02-22 00:00:00,50,Balanced,,Little,36
1151,34,10189,2013-09-20 00:00:00,60,Balanced,,Little,47
1152,34,10189,2014-09-19 00:00:00,39,Balanced,54.0,Normal,45
1153,34,10189,2015-09-10 00:00:00,58,Balanced,43.0,Normal,42
1154,324,9777,2010-02-22 00:00:00,30,Slow,,Little,55
1155,324,9777,2012-02-22 00:00:00,48,Balanced,,Little,51
1156,324,9777,2013-09-20 00:00:00,48,Balanced,,Little,51
1157,481,8302,2010-02-22 00:00:00,30,Slow,,Little,30
1158,481,8302,2011-02-22 00:00:00,68,Fast,,Little,58
1159,481,8302,2012-02-22 00:00:00,61,Balanced,,Little,65
1160,481,8302,2013-09-20 00:00:00,65,Balanced,,Little,65
1161,481,8302,2014-09-19 00:00:00,65,Balanced,53.0,Normal,65
1162,481,8302,2015-09-10 00:00:00,53,Balanced,53.0,Normal,53
1163,110770,10179,2010-02-22 00:00:00,35,Balanced,,Little,60
1164,110770,10179,2011-02-22 00:00:00,47,Balanced,,Little,56
1165,110770,10179,2012-02-22 00:00:00,61,Balanced,,Little,37
1166,110770,10179,2013-09-20 00:00:00,61,Balanced,,Little,37
1167,110770,10179,2014-09-19 00:00:00,61,Balanced,57.0,Normal,37
1168,110770,10179,2015-09-10 00:00:00,61,Balanced,57.0,Normal,37
1169,111092,8025,2010-02-22 00:00:00,30,Slow,,Little,45
1170,111092,8025,2011-02-22 00:00:00,47,Balanced,,Little,55
1171,111092,8025,2012-02-22 00:00:00,65,Balanced,,Little,63
1172,111092,8025,2013-09-20 00:00:00,65,Balanced,,Little,50
1173,111092,8025,2014-09-19 00:00:00,47,Balanced,53.0,Normal,34
1174,111092,8025,2015-09-10 00:00:00,50,Balanced,55.0,Normal,35
1175,226,9874,2010-02-22 00:00:00,66,Balanced,,Little,70
1176,226,9874,2011-02-22 00:00:00,50,Balanced,,Little,50
1177,226,9874,2012-02-22 00:00:00,63,Balanced,,Little,39
1178,226,9874,2013-09-20 00:00:00,63,Balanced,,Little,39
1179,226,9874,2014-09-19 00:00:00,63,Balanced,62.0,Normal,39
1180,226,9874,2015-09-10 00:00:00,63,Balanced,62.0,Normal,39
1181,17,8466,2010-02-22 00:00:00,70,Fast,,Little,55
1182,17,8466,2011-02-22 00:00:00,52,Balanced,,Little,37
1183,17,8466,2012-02-22 00:00:00,47,Balanced,,Little,52
